date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:03:44	4753/4753	---M--	200	added ('OK')	image/jpeg	etag:%221291-5c68708e8627d%22	https://templates.iqonic.design/vizion/chatbot/images/blog/comment/01.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/images/blog/comment/01.jpg	(from https://templates.iqonic.design/vizion/chatbot/blog-detail.html)
20:03:44	7578/7578	---M--	200	added ('OK')	image/jpeg	etag:%221d9a-5c68708e881bd%22	https://templates.iqonic.design/vizion/chatbot/images/blog/comment/02.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/images/blog/comment/02.jpg	(from https://templates.iqonic.design/vizion/chatbot/blog-detail.html)
20:03:44	7423/7423	---M--	200	added ('OK')	image/jpeg	etag:%221cff-5c68708e881bd%22	https://templates.iqonic.design/vizion/chatbot/images/blog/comment/03.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/images/blog/comment/03.jpg	(from https://templates.iqonic.design/vizion/chatbot/blog-detail.html)
20:03:45	6468/6468	---M--	200	added ('OK')	image/jpeg	etag:%221944-5c68708e881bd%22	https://templates.iqonic.design/vizion/chatbot/images/blog/comment/04.jpg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/images/blog/comment/04.jpg	(from https://templates.iqonic.design/vizion/chatbot/blog-detail.html)
20:03:45	79681/79681	---M--	200	added ('OK')	image/png	etag:%2213741-5c68708e881bd%22	https://templates.iqonic.design/vizion/chatbot/images/feedback/feedback-img1.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/images/feedback/feedback-img1.png	(from https://templates.iqonic.design/vizion/chatbot/feedback.html)
20:03:45	54662/54662	---M--	200	added ('OK')	image/png	etag:%22d586-5c68708e881bd%22	https://templates.iqonic.design/vizion/chatbot/images/feedback/feedback-img2.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/images/feedback/feedback-img2.png	(from https://templates.iqonic.design/vizion/chatbot/feedback.html)
20:03:46	24085/24085	---M--	200	added ('OK')	image/png	etag:%225e15-5c68708e881bd%22	https://templates.iqonic.design/vizion/chatbot/images/error-404.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/images/error-404.png	(from https://templates.iqonic.design/vizion/chatbot/404-error.html)
20:03:46	286/286	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Jul%202024%2003:03:46%20GMT	https://templates.iqonic.design/vizion/chatbot/feadback.html	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/feadback.html	(from https://templates.iqonic.design/vizion/chatbot/login.html)
20:03:46	125320/125320	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221e988-5c68708e787bc%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400.eot	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400.eot	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:47	125320/125320	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221e988-5c68708e787bc%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400.eot?	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400d41d.eot	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:47	72112/72112	---M--	200	added ('OK')	font/woff2	etag:%22119b0-5c68708e7b69c%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400.woff2	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400.woff2	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:47	84564/84564	---M--	200	added ('OK')	font/woff	etag:%2214a54-5c68708e7b69c%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400.woff	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400.woff	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:47	125016/125016	---M--	200	added ('OK')	font/ttf	etag:%221e858-5c68708e7a6fc%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400.ttf	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400.ttf	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:48	659876/659876	---M--	200	added ('OK')	image/svg+xml	etag:%22a11a4-5c68708e7a6fc%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400.svg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-brands-400.svg	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:48	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-5c68708e7b69c%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400.eot	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400.eot	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:48	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-5c68708e7b69c%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400.eot?	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400d41d.eot	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:48	13592/13592	---M--	200	added ('OK')	font/woff2	etag:%223518-5c68708e7c63c%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400.woff2	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400.woff2	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:48	16812/16812	---M--	200	added ('OK')	font/woff	etag:%2241ac-5c68708e7c63c%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400.woff	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400.woff	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:49	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-5c68708e7b69c%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400.ttf	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400.ttf	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:49	144343/144343	---M--	200	added ('OK')	image/svg+xml	etag:%22233d7-5c68708e7b69c%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400.svg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-regular-400.svg	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:49	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d890-5c68708e7d5dc%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900.eot	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900.eot	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:49	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d890-5c68708e7d5dc%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900.eot?	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900d41d.eot	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:50	74348/74348	---M--	200	added ('OK')	font/woff2	etag:%221226c-5c68708e8145d%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900.woff2	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900.woff2	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:50	96244/96244	---M--	200	added ('OK')	font/woff	etag:%22177f4-5c68708e8145d%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900.woff	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900.woff	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:50	186228/186228	---M--	200	added ('OK')	font/ttf	etag:%222d774-5c68708e8145d%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900.ttf	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900.ttf	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:50	286/286	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Jul%202024%2003:03:50%20GMT	https://templates.iqonic.design/vizion/chatbot/css/owl.video.play.png	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/css/owl.video.play.png	(from https://templates.iqonic.design/vizion/chatbot/css/owl.carousel.css)
20:03:51	816038/816038	---M--	200	added ('OK')	image/svg+xml	etag:%22c73a6-5c68708e804bd%22	https://templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900.svg	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/fa-solid-900.svg	(from https://templates.iqonic.design/vizion/chatbot/css/fontawesome-all.min.css)
20:03:51	120724/120724	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221d794-5c68708e8145d%22	https://templates.iqonic.design/vizion/chatbot/fonts/ionicons.eot?v=2.0.0	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/ionicons28b5.eot	(from https://templates.iqonic.design/vizion/chatbot/css/ionicons.min.css)
20:03:51	188508/188508	---M--	200	added ('OK')	font/ttf	etag:%222e05c-5c68708e852dd%22	https://templates.iqonic.design/vizion/chatbot/fonts/ionicons.ttf?v=2.0.0	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/ionicons28b5.ttf	(from https://templates.iqonic.design/vizion/chatbot/css/ionicons.min.css)
20:03:51	67904/67904	---M--	200	added ('OK')	font/woff	etag:%2210940-5c68708e852dd%22	https://templates.iqonic.design/vizion/chatbot/fonts/ionicons.woff?v=2.0.0	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/ionicons28b5.woff	(from https://templates.iqonic.design/vizion/chatbot/css/ionicons.min.css)
20:03:53	333834/333834	---M--	200	added ('OK')	image/svg+xml	etag:%225180a-5c68708e823fd%22	https://templates.iqonic.design/vizion/chatbot/fonts/ionicons.svg?v=2.0.0	C:/Users/varun/Documents/Website%20Cloner/My%20AI%20Website%202/templates.iqonic.design/vizion/chatbot/fonts/ionicons28b5.svg	(from https://templates.iqonic.design/vizion/chatbot/css/ionicons.min.css)
